S_SECTOR_ID,N_SECTOR_ID,S_EARFCN,N_EARFCN
15116-128,15114-128,38400,38400
15116-128,15115-128,38400,38400
15116-128,15115-129,38400,38400
15116-128,15115-130,38400,38400
15116-128,15116-129,38400,38400
15116-128,15116-130,38400,38400
15116-128,15117-128,38400,38400
15116-128,15117-130,38400,38400
15116-128,15496-128,38400,38400
15116-128,15496-129,38400,38400
15116-128,15496-130,38400,38400
15116-128,124898-0,38400,38400
15116-128,124898-1,38400,38400
15116-128,124923-1,38400,38400
15116-128,253891-1,38400,38400
15116-128,253891-2,38400,38400
15116-128,253900-1,38400,38400
15116-128,253915-0,38400,38400
15116-128,253915-2,38400,38400
15116-128,253918-1,38400,38400
15116-128,253920-0,38400,38400
15116-128,253920-1,38400,38400
15116-128,253920-2,38400,38400
15116-128,253923-1,38400,38400
15116-128,253924-0,38400,38400
15116-128,253924-1,38400,38400
15116-128,253924-2,38400,38400
15116-128,253937-0,38400,38400
15116-128,259779-0,38400,38400
15116-128,259779-1,38400,38400
15116-128,259779-2,38400,38400
15116-128,259782-0,38400,38400
15116-128,259782-1,38400,38400
15116-128,259782-2,38400,38400
15116-128,7335-144,38400,38950
15116-128,7336-144,38400,38950
15116-128,7367-144,38400,38950
15116-129,15114-128,38400,38400
15116-129,15115-128,38400,38400
15116-129,15115-129,38400,38400
15116-129,15115-130,38400,38400
15116-129,15116-128,38400,38400
15116-129,15116-130,38400,38400
15116-129,15117-128,38400,38400
15116-129,15117-130,38400,38400
15116-129,15496-129,38400,38400
15116-129,15496-130,38400,38400
15116-129,124898-0,38400,38400
15116-129,124898-1,38400,38400
15116-129,124923-1,38400,38400
15116-129,253900-1,38400,38400
15116-129,253915-0,38400,38400
15116-129,253915-2,38400,38400
15116-129,253918-0,38400,38400
15116-129,253918-1,38400,38400
15116-129,253920-0,38400,38400
15116-129,253920-1,38400,38400
15116-129,253920-2,38400,38400
15116-129,253922-1,38400,38400
15116-129,253924-0,38400,38400
15116-129,253924-1,38400,38400
15116-129,253924-2,38400,38400
15116-129,253929-0,38400,38400
15116-129,253937-0,38400,38400
15116-129,253937-1,38400,38400
15116-129,253937-2,38400,38400
15116-129,253938-0,38400,38400
15116-129,259779-0,38400,38400
15116-129,259779-1,38400,38400
15116-129,259779-2,38400,38400
15116-129,259782-0,38400,38400
15116-129,259782-1,38400,38400
15116-129,259782-2,38400,38400
15116-129,47593-16,38400,38950
15116-130,15114-128,38400,38400
15116-130,15114-129,38400,38400
15116-130,15114-130,38400,38400
15116-130,15115-128,38400,38400
15116-130,15115-129,38400,38400
15116-130,15115-130,38400,38400
15116-130,15116-128,38400,38400
15116-130,15116-129,38400,38400
15116-130,15117-128,38400,38400
15116-130,15117-130,38400,38400
15116-130,15496-130,38400,38400
15116-130,124898-0,38400,38400
15116-130,124898-1,38400,38400
15116-130,124924-1,38400,38400
15116-130,253891-1,38400,38400
15116-130,253900-1,38400,38400
15116-130,253900-2,38400,38400
15116-130,253915-0,38400,38400
15116-130,253918-0,38400,38400
15116-130,253918-1,38400,38400
15116-130,253918-2,38400,38400
15116-130,253920-0,38400,38400
15116-130,253920-1,38400,38400
15116-130,253920-2,38400,38400
15116-130,253924-0,38400,38400
15116-130,253924-1,38400,38400
15116-130,253924-2,38400,38400
15116-130,253929-0,38400,38400
15116-130,253929-1,38400,38400
15116-130,253937-0,38400,38400
15116-130,253938-0,38400,38400
15116-130,259779-0,38400,38400
15116-130,259779-1,38400,38400
15116-130,259779-2,38400,38400
15116-130,259782-1,38400,38400
15116-130,259782-2,38400,38400
15116-130,7300-144,38400,38950
15116-130,7335-144,38400,38950
15116-130,7336-144,38400,38950
15116-130,7367-144,38400,38950
15116-130,274142-144,38400,38950
15117-128,15115-129,38400,38400
15117-128,15115-130,38400,38400
15117-128,15116-129,38400,38400
15117-128,15116-130,38400,38400
15117-128,15117-129,38400,38400
15117-128,15117-130,38400,38400
15117-128,124924-1,38400,38400
15117-128,124924-2,38400,38400
15117-128,253900-1,38400,38400
15117-128,253900-2,38400,38400
15117-128,253915-2,38400,38400
15117-128,253917-0,38400,38400
15117-128,253918-0,38400,38400
15117-128,253918-1,38400,38400
15117-128,253918-2,38400,38400
15117-128,253919-0,38400,38400
15117-128,253919-1,38400,38400
15117-128,253920-0,38400,38400
15117-128,253920-1,38400,38400
15117-128,253920-2,38400,38400
15117-128,253922-0,38400,38400
15117-128,253922-1,38400,38400
15117-128,253922-2,38400,38400
15117-128,253924-1,38400,38400
15117-128,253924-2,38400,38400
15117-128,253929-0,38400,38400
15117-128,253929-1,38400,38400
15117-128,253929-2,38400,38400
15117-128,253937-0,38400,38400
15117-128,253937-2,38400,38400
15117-128,253938-0,38400,38400
15117-128,253938-2,38400,38400
15117-128,259779-1,38400,38400
15117-128,259779-2,38400,38400
15117-128,5885-144,38400,38950
15117-128,7297-144,38400,38950
15117-128,7299-144,38400,38950
15117-128,7300-144,38400,38950
15117-128,7313-144,38400,38950
15117-128,47593-16,38400,38950
15117-129,5660-128,38400,38400
15117-129,5660-130,38400,38400
15117-129,15116-130,38400,38400
15117-129,15117-128,38400,38400
15117-129,15117-130,38400,38400
15117-129,124924-1,38400,38400
15117-129,124924-2,38400,38400
15117-129,253900-1,38400,38400
15117-129,253900-2,38400,38400
15117-129,253917-0,38400,38400
15117-129,253917-1,38400,38400
15117-129,253917-2,38400,38400
15117-129,253918-0,38400,38400
15117-129,253918-1,38400,38400
15117-129,253918-2,38400,38400
15117-129,253919-0,38400,38400
15117-129,253919-1,38400,38400
15117-129,253919-2,38400,38400
15117-129,253920-1,38400,38400
15117-129,253920-2,38400,38400
15117-129,253922-0,38400,38400
15117-129,253922-1,38400,38400
15117-129,253922-2,38400,38400
15117-129,253928-1,38400,38400
15117-129,253929-0,38400,38400
15117-129,253929-2,38400,38400
15117-129,253937-0,38400,38400
15117-129,253937-2,38400,38400
15117-129,253938-0,38400,38400
15117-129,253938-1,38400,38400
15117-129,253938-2,38400,38400
15117-129,259779-2,38400,38400
15117-130,15114-129,38400,38400
15117-130,15116-130,38400,38400
15117-130,15117-128,38400,38400
15117-130,15117-129,38400,38400
15117-130,124924-0,38400,38400
15117-130,124924-1,38400,38400
15117-130,124924-2,38400,38400
15117-130,253900-1,38400,38400
15117-130,253900-2,38400,38400
15117-130,253907-1,38400,38400
15117-130,253913-1,38400,38400
15117-130,253917-0,38400,38400
15117-130,253917-1,38400,38400
15117-130,253917-2,38400,38400
15117-130,253918-0,38400,38400
15117-130,253918-1,38400,38400
15117-130,253918-2,38400,38400
15117-130,253919-0,38400,38400
15117-130,253919-1,38400,38400
15117-130,253920-1,38400,38400
15117-130,253920-2,38400,38400
15117-130,253922-0,38400,38400
15117-130,253922-1,38400,38400
15117-130,253922-2,38400,38400
15117-130,253924-2,38400,38400
15117-130,253926-1,38400,38400
15117-130,253926-2,38400,38400
15117-130,253928-1,38400,38400
15117-130,253929-0,38400,38400
15117-130,253929-1,38400,38400
15117-130,253929-2,38400,38400
15117-130,253938-2,38400,38400
15117-130,259779-1,38400,38400
15117-130,259779-2,38400,38400
15117-130,5885-144,38400,38950
15117-130,7297-144,38400,38950
15117-130,7299-144,38400,38950
15117-130,7300-144,38400,38950
15117-130,7313-144,38400,38950
15117-130,47593-16,38400,38950
15121-128,7401-129,38400,38400
15121-128,7401-130,38400,38400
15121-128,15121-129,38400,38400
15121-128,15121-130,38400,38400
15121-128,15125-128,38400,38400
15121-128,15125-129,38400,38400
15121-128,15583-128,38400,38400
15121-128,15583-129,38400,38400
15121-128,47459-0,38400,38400
15121-128,47459-1,38400,38400
15121-128,47459-2,38400,38400
15121-128,124812-0,38400,38400
15121-128,124812-1,38400,38400
15121-128,124812-2,38400,38400
15121-128,124911-0,38400,38400
15121-128,124911-1,38400,38400
15121-128,124911-2,38400,38400
15121-128,124912-0,38400,38400
15121-128,124912-1,38400,38400
15121-128,124912-2,38400,38400
15121-128,253771-0,38400,38400
15121-128,253786-0,38400,38400
15121-128,253786-1,38400,38400
15121-128,253786-2,38400,38400
15121-128,253792-0,38400,38400
15121-128,253792-1,38400,38400
15121-128,253792-2,38400,38400
15121-128,253796-2,38400,38400
15121-128,253806-0,38400,38400
15121-128,253806-1,38400,38400
15121-128,253806-2,38400,38400
15121-128,253811-0,38400,38400
15121-128,253811-1,38400,38400
15121-128,253903-2,38400,38400
15121-128,47518-16,38400,38950
15121-128,47523-16,38400,38950
15121-128,47586-16,38400,38950
15121-128,124799-16,38400,38950
15121-129,7401-128,38400,38400
15121-129,7401-129,38400,38400
15121-129,7401-130,38400,38400
15121-129,15121-128,38400,38400
15121-129,15121-130,38400,38400
15121-129,15125-128,38400,38400
15121-129,15125-129,38400,38400
15121-129,15583-128,38400,38400
15121-129,47459-0,38400,38400
15121-129,47459-1,38400,38400
15121-129,47459-2,38400,38400
15121-129,124812-0,38400,38400
15121-129,124812-1,38400,38400
15121-129,124812-2,38400,38400
15121-129,124911-0,38400,38400
15121-129,124911-1,38400,38400
15121-129,124911-2,38400,38400
15121-129,124912-1,38400,38400
15121-129,253771-0,38400,38400
15121-129,253771-1,38400,38400
15121-129,253771-2,38400,38400
15121-129,253786-0,38400,38400
15121-129,253786-1,38400,38400
15121-129,253792-1,38400,38400
15121-129,253796-0,38400,38400
15121-129,253796-1,38400,38400
15121-129,253796-2,38400,38400
15121-129,253806-0,38400,38400
15121-129,253806-1,38400,38400
15121-129,253811-1,38400,38400
15121-129,253815-0,38400,38400
15121-129,253815-1,38400,38400
15121-129,253903-2,38400,38400
15121-129,47518-16,38400,38950
15121-129,47523-16,38400,38950
15121-129,124799-16,38400,38950
15121-130,7401-129,38400,38400
15121-130,7401-130,38400,38400
15121-130,15121-128,38400,38400
15121-130,15121-129,38400,38400
15121-130,15125-128,38400,38400
15121-130,15125-129,38400,38400
15121-130,15583-128,38400,38400
15121-130,15583-129,38400,38400
15121-130,47459-1,38400,38400
15121-130,47459-2,38400,38400
15121-130,124911-0,38400,38400
15121-130,124911-1,38400,38400
15121-130,124911-2,38400,38400
15121-130,124912-0,38400,38400
15121-130,124912-1,38400,38400
15121-130,124912-2,38400,38400
15121-130,238379-1,38400,38400
15121-130,253771-0,38400,38400
15121-130,253771-1,38400,38400
15121-130,253771-2,38400,38400
15121-130,253786-0,38400,38400
15121-130,253786-1,38400,38400
15121-130,253786-2,38400,38400
15121-130,253792-0,38400,38400
15121-130,253792-1,38400,38400
15121-130,253792-2,38400,38400
15121-130,253796-0,38400,38400
15121-130,253796-1,38400,38400
15121-130,253796-2,38400,38400
15121-130,253806-0,38400,38400
15121-130,253806-1,38400,38400
15121-130,253806-2,38400,38400
15121-130,253811-1,38400,38400
15121-130,253815-0,38400,38400
15121-130,253815-1,38400,38400
15121-130,253821-0,38400,38400
15121-130,253903-2,38400,38400
15121-130,47523-16,38400,38950
15121-130,47586-16,38400,38950
15121-130,124799-16,38400,38950
15125-128,15121-128,38400,38400
15125-128,15121-130,38400,38400
15125-128,15125-129,38400,38400
15125-128,15125-130,38400,38400
15125-128,15126-129,38400,38400
15125-128,15583-129,38400,38400
15125-128,124911-0,38400,38400
15125-128,124911-1,38400,38400
15125-128,124911-2,38400,38400
15125-128,124912-0,38400,38400
15125-128,124912-1,38400,38400
15125-128,124912-2,38400,38400
15125-128,238379-1,38400,38400
15125-128,238379-2,38400,38400
15125-128,253771-0,38400,38400
15125-128,253771-2,38400,38400
15125-128,253786-2,38400,38400
15125-128,253789-1,38400,38400
15125-128,253791-0,38400,38400
15125-128,253791-1,38400,38400
15125-128,253792-2,38400,38400
15125-128,253796-1,38400,38400
15125-128,253796-2,38400,38400
15125-128,253806-0,38400,38400
15125-128,253806-1,38400,38400
15125-128,253806-2,38400,38400
15125-128,253811-0,38400,38400
15125-128,253811-1,38400,38400
15125-128,253811-2,38400,38400
15125-128,253815-0,38400,38400
15125-128,253815-1,38400,38400
15125-128,253815-2,38400,38400
15125-128,253821-0,38400,38400
15125-128,253821-1,38400,38400
15125-128,253821-2,38400,38400
15125-128,259598-0,38400,38400
15125-128,47586-16,38400,38950
15125-128,238457-16,38400,38950
15125-129,15121-130,38400,38400
15125-129,15125-128,38400,38400
15125-129,15125-130,38400,38400
15125-129,15126-129,38400,38400
15125-129,124911-0,38400,38400
15125-129,124911-1,38400,38400
15125-129,124911-2,38400,38400
15125-129,124912-1,38400,38400
15125-129,124912-2,38400,38400
15125-129,238379-1,38400,38400
15125-129,253771-0,38400,38400
15125-129,253771-2,38400,38400
15125-129,253789-1,38400,38400
15125-129,253789-2,38400,38400
15125-129,253791-1,38400,38400
15125-129,253792-1,38400,38400
15125-129,253792-2,38400,38400
15125-129,253796-0,38400,38400
15125-129,253796-1,38400,38400
15125-129,253796-2,38400,38400
15125-129,253806-0,38400,38400
15125-129,253806-1,38400,38400
15125-129,253806-2,38400,38400
15125-129,253811-0,38400,38400
15125-129,253811-1,38400,38400
15125-129,253811-2,38400,38400
15125-129,253815-0,38400,38400
15125-129,253815-1,38400,38400
15125-129,253815-2,38400,38400
15125-129,253818-1,38400,38400
15125-129,253821-0,38400,38400
15125-129,253821-1,38400,38400
15125-129,253821-2,38400,38400
15125-129,259598-0,38400,38400
15125-129,259598-2,38400,38400
15125-130,15125-128,38400,38400
15125-130,15125-129,38400,38400
15125-130,15126-128,38400,38400
15125-130,15126-129,38400,38400
15125-130,124911-2,38400,38400
15125-130,124912-2,38400,38400
15125-130,238379-1,38400,38400
15125-130,238379-2,38400,38400
15125-130,253767-1,38400,38400
15125-130,253789-0,38400,38400
15125-130,253789-1,38400,38400
15125-130,253789-2,38400,38400
15125-130,253791-0,38400,38400
15125-130,253791-1,38400,38400
15125-130,253791-2,38400,38400
15125-130,253803-1,38400,38400
15125-130,253806-0,38400,38400
15125-130,253806-2,38400,38400
15125-130,253807-0,38400,38400
15125-130,253807-1,38400,38400
15125-130,253811-0,38400,38400
15125-130,253811-1,38400,38400
15125-130,253811-2,38400,38400
15125-130,253815-0,38400,38400
15125-130,253815-1,38400,38400
15125-130,253815-2,38400,38400
15125-130,253818-1,38400,38400
15125-130,253818-2,38400,38400
15125-130,253821-0,38400,38400
15125-130,253821-1,38400,38400
15125-130,253821-2,38400,38400
15125-130,259598-0,38400,38400
15125-130,259598-2,38400,38400
15290-128,5691-128,38400,38400
15290-128,7201-128,38400,38400
15290-128,15290-129,38400,38400
15290-128,124673-0,38400,38400
15290-128,124673-1,38400,38400
15290-128,124683-1,38400,38400
15290-128,124685-0,38400,38400
15290-128,124685-1,38400,38400
15290-128,124685-2,38400,38400
15290-128,124687-1,38400,38400
15290-128,124687-2,38400,38400
15290-128,124711-0,38400,38400
15290-128,124711-1,38400,38400
15290-128,124711-2,38400,38400
15290-128,259595-1,38400,38400
15290-128,273928-128,38400,38400
15290-128,273928-129,38400,38400
15290-128,273928-130,38400,38400
15290-128,273933-128,38400,38400
15290-128,273933-129,38400,38400
15290-129,5691-128,38400,38400
15290-129,7202-128,38400,38400
15290-129,7202-130,38400,38400
15290-129,15290-128,38400,38400
15290-129,15472-129,38400,38400
15290-129,15582-128,38400,38400
15290-129,47440-1,38400,38400
15290-129,47440-2,38400,38400
15290-129,47444-0,38400,38400
15290-129,47444-1,38400,38400
15290-129,47444-2,38400,38400
15290-129,124673-0,38400,38400
15290-129,124673-1,38400,38400
15290-129,124674-0,38400,38400
15290-129,124674-1,38400,38400
15290-129,124683-1,38400,38400
15290-129,124683-2,38400,38400
15290-129,124685-2,38400,38400
15290-129,124687-2,38400,38400
15290-129,124711-0,38400,38400
15290-129,124711-2,38400,38400
15290-129,259595-0,38400,38400
15290-129,259595-1,38400,38400
15290-129,259595-2,38400,38400
15290-129,259654-0,38400,38400
15290-129,259654-1,38400,38400
15290-129,259654-2,38400,38400
15290-129,259655-0,38400,38400
15290-129,259655-1,38400,38400
15290-129,259655-2,38400,38400
15290-129,273928-128,38400,38400
15290-129,273928-129,38400,38400
15290-129,273928-130,38400,38400
15290-129,273933-128,38400,38400
15290-129,273933-129,38400,38400
15291-128,15291-129,38400,38400
15291-128,15291-130,38400,38400
15291-128,15308-128,38400,38400
15291-128,15308-129,38400,38400
15291-128,15308-130,38400,38400
15291-128,15328-128,38400,38400
15291-128,15334-128,38400,38400
15291-128,15334-130,38400,38400
15291-128,15483-128,38400,38400
15291-128,15483-129,38400,38400
15291-128,15483-130,38400,38400
15291-128,124685-0,38400,38400
15291-128,124687-0,38400,38400
15291-128,124687-1,38400,38400
15291-128,259658-0,38400,38400
15291-128,259712-0,38400,38400
15291-129,15291-128,38400,38400
15291-129,15291-130,38400,38400
15291-129,15308-128,38400,38400
15291-129,15308-129,38400,38400
15291-129,15308-130,38400,38400
15291-129,15334-129,38400,38400
15291-129,15334-130,38400,38400
15291-129,15483-128,38400,38400
15291-129,15483-129,38400,38400
15291-129,15483-130,38400,38400
15291-129,15484-128,38400,38400
15291-129,15484-130,38400,38400
15291-129,124685-0,38400,38400
15291-129,124685-1,38400,38400
15291-129,124687-1,38400,38400
15291-129,124688-0,38400,38400
15291-129,124688-2,38400,38400
15291-129,259658-0,38400,38400
15291-129,259658-1,38400,38400
15291-129,259658-2,38400,38400
15291-129,259712-0,38400,38400
15291-129,259712-1,38400,38400
15291-130,15291-128,38400,38400
15291-130,15291-129,38400,38400
15291-130,15308-128,38400,38400
15291-130,15308-129,38400,38400
15291-130,15308-130,38400,38400
15291-130,15328-130,38400,38400
15291-130,15483-128,38400,38400
15291-130,15483-130,38400,38400
15291-130,124685-0,38400,38400
15291-130,124685-2,38400,38400
15291-130,124687-0,38400,38400
15291-130,124687-1,38400,38400
15291-130,124687-2,38400,38400
15291-130,259658-0,38400,38400
15291-130,259712-0,38400,38400
15294-128,5660-128,38400,38400
15294-128,5660-129,38400,38400
15294-128,5660-130,38400,38400
15294-128,15294-129,38400,38400
15294-128,15294-130,38400,38400
15294-128,15311-128,38400,38400
15294-128,15322-128,38400,38400
15294-128,15479-128,38400,38400
15294-128,124712-0,38400,38400
15294-128,124712-1,38400,38400
15294-128,124818-1,38400,38400
15294-128,124924-2,38400,38400
15294-128,253919-0,38400,38400
15294-128,253919-1,38400,38400
15294-128,253919-2,38400,38400
15294-128,253928-1,38400,38400
15294-128,253928-2,38400,38400
15294-128,253938-0,38400,38400
15294-128,253938-1,38400,38400
15294-128,253938-2,38400,38400
15294-128,253950-2,38400,38400
15294-129,15294-128,38400,38400
15294-129,15294-130,38400,38400
15294-129,15301-128,38400,38400
15294-129,15301-129,38400,38400
15294-129,15301-130,38400,38400
15294-129,15311-128,38400,38400
15294-129,15311-129,38400,38400
15294-129,15322-128,38400,38400
15294-129,15479-128,38400,38400
15294-129,15479-129,38400,38400
15294-129,15479-130,38400,38400
15294-129,15480-128,38400,38400
15294-129,15480-130,38400,38400
15294-129,124681-1,38400,38400
15294-129,124681-2,38400,38400
15294-129,124712-1,38400,38400
