起始时间,网元/基站名称,小区,小区名称,RRC连接建立完成次数 (无),RRC连接请求次数（包括重发） (无),RRC建立成功率qf (%),E-RAB建立成功总次数 (无),E-RAB建立尝试总次数 (无),E-RAB建立成功率2 (%),eNodeB触发的E-RAB异常释放总次数 (无),小区切换出E-RAB异常释放总次数 (无),E-RAB掉线率(新) (%),无线接通率ay (%),eNodeB发起的S1 RESET导致的UE Context释放次数 (无),UE Context异常释放次数 (无),UE Context建立成功总次数 (无),无线掉线率 (%),eNodeB内异频切换出成功次数 (无),eNodeB内异频切换出尝试次数 (无),eNodeB内同频切换出成功次数 (无),eNodeB内同频切换出尝试次数 (无),eNodeB间异频切换出成功次数 (无),eNodeB间异频切换出尝试次数 (无),eNodeB间同频切换出成功次数 (无),eNodeB间同频切换出尝试次数 (无),eNB内切换成功率 (%),eNB间切换成功率 (%),同频切换成功率zsp (%),异频切换成功率zsp (%),切换成功率 (%),小区PDCP层所接收到的上行数据的总吞吐量 (比特),小区PDCP层所发送的下行数据的总吞吐量 (比特),RRC重建请求次数 (无),RRC连接重建比率 (%),通过重建回源小区的eNodeB间同频切换出执行成功次数 (无),通过重建回源小区的eNodeB间异频切换出执行成功次数 (无),通过重建回源小区的eNodeB内同频切换出执行成功次数 (无),通过重建回源小区的eNodeB内异频切换出执行成功次数 (无),eNB内切换出成功次数 (次),eNB内切换出请求次数 (次)
07/17/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=0, 小区名称=B马华山路-HLHF-1, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-1,53139,53263,0.998,35712,35720,1,30,0,0.001,0.999,0,33,33128,0.001,0,0,238,241,0,0,10778,10814,0.988,0.995,0.994,0,0.994,3432447688,34899190872,330,0.006,22,0,0,0,238,241
07/18/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=2, 小区名称=B马华山路-HLHF-3, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-3,40083,40168,0.998,29843,29848,1,50,0,0.002,1,0,47,28704,0.002,0,0,508,508,0,0,7313,7342,1,0.996,0.996,0,0.996,2105280408,17496643784,228,0.006,4,0,0,0,508,508
07/18/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=1, 小区名称=B马华山路-HLHF-2, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-2,9621,9627,0.999,8619,8622,1,7,0,0.001,1,0,7,8502,0.001,0,0,360,361,0,0,3772,3773,0.997,1,1,0,1,811272904,8957708552,36,0.004,0,0,0,0,360,361
07/18/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=0, 小区名称=B马华山路-HLHF-1, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-1,57038,57197,0.997,36380,36393,1,44,0,0.001,0.999,0,43,33424,0.001,0,0,244,247,0,0,13108,13159,0.984,0.994,0.994,0,0.994,3127649504,24539227944,411,0.007,26,0,1,0,243,247
07/19/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=2, 小区名称=B马华山路-HLHF-3, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-3,39139,39206,0.998,31479,31482,1,36,0,0.001,1,0,36,30635,0.001,0,0,474,474,0,0,5777,5801,1,0.995,0.996,0,0.996,2430809152,22612397072,397,0.01,4,0,0,0,474,474
07/19/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=1, 小区名称=B马华山路-HLHF-2, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-2,8505,8512,0.999,7757,7759,1,10,0,0.001,0.999,0,11,7589,0.001,0,0,328,328,0,0,3690,3691,0.997,0.999,0.999,0,0.999,800137960,15721364304,31,0.004,1,0,1,0,327,328
07/19/2020 00:00:00,B马华山路-HLHF,"eNodeB名称=B马华山路-HLHF, 本地小区标识=0, 小区名称=B马华山路-HLHF-1, eNodeB标识=253901, 小区双工模式=CELL_TDD",B马华山路-HLHF-1,55405,55529,0.998,38270,38282,1,33,0,0.001,0.999,0,34,34260,0.001,0,0,322,323,0,0,13517,13573,0.997,0.994,0.994,0,0.994,3740498104,37247489528,333,0.006,27,0,0,0,322,323
07/17/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=1, 小区名称=B马机电厂-HLHF-2, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-2,2868,2871,0.999,3663,3663,1,8,0,0.002,1,0,5,2625,0.002,0,0,173,175,6,7,550,550,0.989,0.996,0.997,0.714,0.995,150550240,1646704344,3,0.001,0,1,0,0,173,175
07/17/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=0, 小区名称=B马机电厂-HLHF-1, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-1,548,550,0.996,472,472,1,0,0,0,1,0,0,465,0,0,0,157,157,7,7,92,92,0.994,1,0.996,1,0.996,74856136,658795760,1,0.002,0,0,1,0,156,157
07/17/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=2, 小区名称=B马机电厂-HLHF-3, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-3,3658,3658,1,3782,3782,1,1,0,0,1,0,1,3460,0,0,0,146,146,12,12,458,458,1,1,1,1,1,238764944,1509661024,1,0,0,0,0,0,146,146
07/18/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=1, 小区名称=B马机电厂-HLHF-2, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-2,3150,3151,1,4120,4120,1,2,0,0,1,0,1,2858,0,0,0,336,337,5,5,888,888,0.997,1,0.999,1,0.999,994925392,8647138256,3,0.001,0,0,0,0,336,337
07/18/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=0, 小区名称=B马机电厂-HLHF-1, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-1,363,365,0.995,309,309,1,0,0,0,1,0,0,296,0,0,0,215,216,6,6,111,111,0.995,1,0.997,1,0.997,54809896,214060952,1,0.003,0,0,0,0,215,216
07/18/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=2, 小区名称=B马机电厂-HLHF-3, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-3,4204,4206,1,5118,5118,1,0,0,0,1,0,0,3984,0,0,0,292,292,23,23,716,716,1,0.999,0.999,1,0.999,587022896,4488186176,11,0.003,1,0,0,0,292,292
07/19/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=1, 小区名称=B马机电厂-HLHF-2, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-2,3843,3843,1,5081,5083,1,2,0,0,1,0,1,3577,0,0,0,285,285,3,3,773,773,1,1,1,1,1,212200720,1538897992,5,0.001,0,0,0,0,285,285
07/19/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=0, 小区名称=B马机电厂-HLHF-1, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-1,314,314,1,282,282,1,0,0,0,1,0,0,261,0,0,0,262,262,4,4,109,109,1,1,1,1,1,35703296,136509248,3,0.009,0,0,0,0,262,262
07/19/2020 00:00:00,B马机电厂-HLHF,"eNodeB名称=B马机电厂-HLHF, 本地小区标识=2, 小区名称=B马机电厂-HLHF-3, eNodeB标识=15579, 小区双工模式=CELL_TDD",B马机电厂-HLHF-3,5946,5947,1,7632,7632,1,1,0,0,1,0,1,5711,0,0,0,223,223,20,20,735,735,1,0.999,0.999,1,0.999,688880960,7232767960,11,0.002,1,0,0,0,223,223
07/17/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=2, 小区名称=B马建材市场-HLHF-3, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-3,15719,15744,0.998,13719,13720,1,9,0,0.001,1,0,9,13205,0.001,0,0,2313,2313,28,33,1042,1043,1,0.993,0.999,0.818,0.998,1595720176,21459324152,40,0.003,1,1,0,0,2313,2313
07/17/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=1, 小区名称=B马建材市场-HLHF-2, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-2,45341,45410,0.998,43964,43967,1,102,0,0.002,1,0,102,40484,0.003,0,0,964,965,61,62,5818,5826,0.995,0.997,0.997,0.968,0.997,3574529456,37447104424,713,0.015,7,1,4,0,960,965
07/17/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=0, 小区名称=B马建材市场-HLHF-1, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-1,25688,25720,0.999,25531,25531,1,21,0,0.001,1,0,20,22795,0.001,0,0,2135,2136,104,106,5425,5435,1,0.998,0.998,0.981,0.998,2085929064,22284373256,94,0.004,1,0,0,0,2135,2136
07/18/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=2, 小区名称=B马建材市场-HLHF-3, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-3,14638,14645,1,12709,12711,1,16,0,0.001,1,0,16,12314,0.001,0,0,1249,1249,26,30,1240,1243,0.999,0.992,0.998,0.833,0.996,1182856648,8958799104,59,0.004,2,1,1,0,1248,1249
07/18/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=1, 小区名称=B马建材市场-HLHF-2, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-2,39344,39392,0.999,36055,36055,1,22,0,0.001,1,0,21,34884,0.001,0,0,1306,1308,78,80,9774,9784,0.992,0.995,0.996,0.863,0.995,3511399008,26879033144,150,0.004,24,9,9,0,1297,1308
07/18/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=0, 小区名称=B马建材市场-HLHF-1, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-1,22706,22745,0.998,21002,21004,1,10,0,0,1,0,10,19963,0.001,0,0,1684,1685,156,156,8208,8209,0.993,0.999,0.998,0.987,0.998,1710875232,13315218552,105,0.005,2,2,11,0,1673,1685
07/19/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=2, 小区名称=B马建材市场-HLHF-3, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-3,15490,15515,0.998,13634,13637,1,9,0,0.001,0.999,0,9,13224,0.001,0,0,1970,1970,15,15,1040,1045,1,0.993,0.998,1,0.998,1317328320,10027387008,106,0.007,2,0,0,0,1970,1970
07/19/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=1, 小区名称=B马建材市场-HLHF-2, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-2,40511,40561,0.999,37668,37673,1,12,0,0,1,0,12,36150,0,0,0,2395,2398,74,75,7630,7637,0.998,0.998,0.999,0.947,0.998,4713120912,37465231896,133,0.003,4,3,1,0,2394,2398
07/19/2020 00:00:00,B马建材市场-HLHF,"eNodeB名称=B马建材市场-HLHF, 本地小区标识=0, 小区名称=B马建材市场-HLHF-1, eNodeB标识=253902, 小区双工模式=CELL_TDD",B马建材市场-HLHF-1,22811,22844,0.999,22317,22317,1,17,0,0.001,1,0,16,20315,0.001,0,0,3166,3166,147,147,10638,10642,0.999,0.999,0.999,0.993,0.999,2090635176,13434757976,123,0.005,3,1,2,0,3164,3166
07/17/2020 00:00:00,B马建设局-HLWE,"eNodeB名称=B马建设局-HLWE, 本地小区标识=0, 小区名称=B马建设局-HLWE-1, eNodeB标识=7297, 小区双工模式=CELL_TDD",B马建设局-HLWE-1,2102,2103,1,1907,1910,0.998,3,0,0.002,0.998,0,3,1875,0.002,0,0,0,0,74,74,0,0,0,1,0,1,1,365842704,1443483088,1,0,0,0,0,0,0,0
07/18/2020 00:00:00,B马建设局-HLWE,"eNodeB名称=B马建设局-HLWE, 本地小区标识=0, 小区名称=B马建设局-HLWE-1, eNodeB标识=7297, 小区双工模式=CELL_TDD",B马建设局-HLWE-1,6710,6721,0.998,6248,6250,1,6,0,0.001,1,0,6,5988,0.001,0,0,0,0,87,88,0,0,0,0.989,0,0.989,0.989,506877480,5056097120,31,0.005,0,0,0,0,0,0
07/19/2020 00:00:00,B马建设局-HLWE,"eNodeB名称=B马建设局-HLWE, 本地小区标识=0, 小区名称=B马建设局-HLWE-1, eNodeB标识=7297, 小区双工模式=CELL_TDD",B马建设局-HLWE-1,6599,6605,0.999,6363,6365,1,3,0,0,0.999,0,3,6098,0,0,0,0,0,70,70,0,0,0,1,0,1,1,560346928,7143493720,176,0.026,0,0,0,0,0,0
07/17/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=0, 小区名称=B马交警队-HLHF-1, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-1,10496,10504,0.999,9412,9414,1,17,0,0.002,1,0,17,8549,0.002,0,0,623,623,1,1,1871,1872,1,0.998,0.999,0,0.999,530062352,5628999360,25,0.002,1,1,0,0,623,623
07/17/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=1, 小区名称=B马交警队-HLHF-2, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-2,15682,15705,0.999,14304,14310,1,55,0,0.004,0.999,0,53,13955,0.004,0,0,1593,1593,0,0,3720,3728,1,0.997,0.998,0,0.998,1013921064,9870997568,65,0.004,2,0,0,0,1593,1593
07/17/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=2, 小区名称=B马交警队-HLHF-3, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-3,99239,100271,0.99,57332,57399,0.999,138,0,0.002,0.997,0,142,54153,0.003,0,0,1536,1539,0,0,30309,30448,0.998,0.994,0.994,0,0.994,5653897440,48979127640,1532,0.015,43,0,0,0,1536,1539
07/18/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=0, 小区名称=B马交警队-HLHF-1, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-1,11240,11243,1,10216,10216,1,10,0,0.001,1,0,10,9230,0.001,0,0,1248,1249,0,0,2440,2441,0.998,1,0.999,0,0.999,755979440,7378894264,32,0.003,0,0,1,0,1247,1249
07/18/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=1, 小区名称=B马交警队-HLHF-2, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-2,17789,17801,0.999,16132,16137,1,44,0,0.003,1,0,45,15910,0.003,0,0,1973,1973,0,0,4292,4296,1,0.999,0.999,0,0.999,1758357576,14319834968,57,0.003,0,0,0,0,1973,1973
07/18/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=2, 小区名称=B马交警队-HLHF-3, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-3,103597,104491,0.991,62831,62880,0.999,237,0,0.004,0.998,0,230,58492,0.004,0,0,2273,2274,0,0,32087,32185,0.999,0.996,0.996,0,0.996,5947030552,55648634208,1282,0.012,45,0,1,0,2272,2274
07/19/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=0, 小区名称=B马交警队-HLHF-1, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-1,13859,13866,0.999,13182,13183,1,4,0,0,1,0,4,12185,0,0,0,1081,1083,0,0,1882,1884,0.998,0.999,0.999,0,0.999,1355301760,13808381472,34,0.002,0,0,0,0,1081,1083
07/19/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=1, 小区名称=B马交警队-HLHF-2, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-2,17055,17062,1,16109,16112,1,17,0,0.001,1,0,17,15748,0.001,0,0,1744,1746,0,0,4011,4014,0.999,0.999,0.999,0,0.999,1312661656,10566279368,39,0.002,0,0,0,0,1744,1746
07/19/2020 00:00:00,B马交警队-HLHF,"eNodeB名称=B马交警队-HLHF, 本地小区标识=2, 小区名称=B马交警队-HLHF-3, eNodeB标识=253903, 小区双工模式=CELL_TDD",B马交警队-HLHF-3,103146,103786,0.994,68739,68804,0.999,120,0,0.002,0.998,0,116,64120,0.002,0,0,1733,1735,0,0,31608,31700,0.999,0.996,0.996,0,0.996,6386396528,65367663456,1256,0.012,37,0,0,0,1733,1735
07/17/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=5, 小区名称=B马金银叶小区-HLHD-6, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-6,18630,18650,0.999,16702,16709,1,17,0,0.001,0.999,0,19,16136,0.001,1052,1057,4630,4635,2220,2224,381,382,0.997,0.997,0.998,0.996,0.997,1518297064,24435407608,84,0.004,0,2,5,1,5676,5692
07/17/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=4, 小区名称=B马金银叶小区-HLHD-5, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-5,29735,29763,0.999,27846,27850,1,10,0,0,1,0,9,26348,0,1958,1959,9993,9998,1967,1970,463,467,0.999,0.997,0.999,0.999,0.999,3620966264,18956463848,237,0.008,0,1,2,0,11949,11957
07/17/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=3, 小区名称=B马金银叶小区-HLHD-4, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-4,31171,31178,1,28929,28937,1,8,0,0,1,0,11,27970,0,1130,1131,8798,8805,1368,1368,97,97,0.999,1,0.999,0.999,0.999,2510094800,21515153352,37,0.001,0,0,0,1,9927,9936
07/17/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=2, 小区名称=B马金银叶小区-HLHF-3, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-3,76233,76368,0.998,68839,68862,1,56,0,0.001,0.999,0,56,66485,0.001,1084,1122,254,254,120,125,18274,18314,0.961,0.997,0.997,0.953,0.995,8453597256,80632715072,901,0.012,8,1,1,14,1323,1376
07/17/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=1, 小区名称=B马金银叶小区-HLHF-2, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-2,26078,26112,0.999,23540,23543,1,40,0,0.002,1,0,36,22201,0.002,752,762,511,513,6,6,12051,12063,0.987,0.999,0.998,0.984,0.998,4968529696,24727661944,208,0.008,5,0,2,2,1259,1275
07/17/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=0, 小区名称=B马金银叶小区-HLHF-1, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-1,29449,29468,0.999,25551,25554,1,45,0,0.002,1,0,45,24805,0.002,719,721,169,169,0,0,3387,3402,0.994,0.994,0.995,0.993,0.994,5235034944,36629641552,269,0.009,4,0,0,3,885,890
07/18/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=5, 小区名称=B马金银叶小区-HLHD-6, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-6,21535,21552,0.999,19816,19826,0.999,10,0,0.001,0.999,0,11,19049,0.001,1157,1161,3695,3699,2320,2321,386,387,0.997,0.999,0.998,0.998,0.998,1147122392,9790270632,68,0.003,0,1,5,0,4847,4860
07/18/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=4, 小区名称=B马金银叶小区-HLHD-5, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-5,30597,30633,0.999,28620,28626,1,12,0,0,1,0,12,27331,0,1992,2002,7384,7387,1889,1889,442,443,0.999,1,0.999,0.997,0.999,2755142200,21518612440,25,0.001,0,0,1,0,9375,9389
07/18/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=3, 小区名称=B马金银叶小区-HLHD-4, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-4,30841,30859,0.999,28571,28573,1,8,0,0,1,0,10,27539,0,1274,1275,7107,7113,1165,1166,58,58,0.999,0.999,0.999,0.999,0.999,1900154128,19408515880,87,0.003,0,0,2,0,8379,8388
07/18/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=2, 小区名称=B马金银叶小区-HLHF-3, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-3,87848,88010,0.998,79657,79679,1,64,0,0.001,0.999,0,64,76913,0.001,1140,1166,240,242,168,175,18993,19047,0.976,0.996,0.996,0.972,0.995,7715169856,60657611368,871,0.01,17,0,1,5,1374,1408
07/18/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=1, 小区名称=B马金银叶小区-HLHF-2, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-2,27988,28029,0.999,25437,25444,1,36,0,0.001,1,0,36,24115,0.001,801,811,487,487,17,17,13160,13179,0.988,0.998,0.998,0.982,0.997,3058706392,28348918352,196,0.007,8,0,0,5,1283,1298
07/18/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=0, 小区名称=B马金银叶小区-HLHF-1, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-1,30862,30886,0.999,27503,27512,1,27,0,0.001,1,0,26,26292,0.001,731,733,142,142,0,0,3165,3175,0.99,0.993,0.993,0.99,0.992,3400752392,36207946744,103,0.003,12,0,2,5,866,875
07/19/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=5, 小区名称=B马金银叶小区-HLHD-6, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-6,19385,19394,1,17687,17691,1,14,0,0.001,1,0,14,16974,0.001,947,958,4035,4040,2352,2359,439,442,0.994,0.995,0.997,0.99,0.994,1102726144,11263994768,107,0.005,0,3,5,11,4966,4998
07/19/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=4, 小区名称=B马金银叶小区-HLHD-5, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-5,29737,29777,0.999,27788,27790,1,12,0,0,1,0,11,26555,0,1881,1885,5372,5373,2183,2184,467,468,0.999,0.998,0.999,0.998,0.999,2712320832,19745930824,72,0.002,0,2,2,0,7251,7258
07/19/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=3, 小区名称=B马金银叶小区-HLHD-4, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHD-4,28322,28356,0.999,26279,26284,1,5,0,0,0.999,0,4,25156,0,1186,1187,5367,5373,1232,1236,41,42,0.999,0.996,0.999,0.998,0.998,3937885304,33423583080,113,0.004,0,0,0,0,6553,6560
07/19/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=2, 小区名称=B马金银叶小区-HLHF-3, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-3,82204,82355,0.998,75686,75696,1,79,0,0.001,1,0,79,73080,0.001,1091,1106,251,252,140,146,18880,18923,0.979,0.997,0.997,0.974,0.996,7834282264,65222641456,932,0.011,11,0,2,11,1329,1358
07/19/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=1, 小区名称=B马金银叶小区-HLHF-2, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-2,31268,31305,0.999,28313,28320,1,32,0,0.001,1,0,32,27451,0.001,682,694,432,434,17,17,12535,12559,0.982,0.996,0.996,0.975,0.995,3630939168,24910766904,231,0.007,22,0,0,6,1108,1128
07/19/2020 00:00:00,B马金银叶小区-HLHF,"eNodeB名称=B马金银叶小区-HLHF, 本地小区标识=0, 小区名称=B马金银叶小区-HLHF-1, eNodeB标识=15113, 小区双工模式=CELL_TDD",B马金银叶小区-HLHF-1,29693,29716,0.999,26215,26223,1,15,0,0.001,1,0,13,25143,0.001,743,747,132,132,0,0,2801,2810,0.992,0.993,0.993,0.991,0.992,3618483824,36085530464,119,0.004,12,0,0,3,872,879
07/17/2020 00:00:00,B马锦江国际美化塔-HLHF,"eNodeB名称=B马锦江国际美化塔-HLHF, 本地小区标识=2, 小区名称=B马锦江国际美化塔-HLHF-3, eNodeB标识=253904, 小区双工模式=CELL_TDD",B马锦江国际美化塔-HLHF-3,52763,52819,0.999,48631,48642,1,60,0,0.001,1,0,52,45866,0.001,0,0,1304,1305,29,36,8059,8070,0.998,0.997,0.998,0.667,0.997,5252003112,39324775848,210,0.004,5,5,1,0,1303,1305
07/17/2020 00:00:00,B马锦江国际美化塔-HLHF,"eNodeB名称=B马锦江国际美化塔-HLHF, 本地小区标识=1, 小区名称=B马锦江国际美化塔-HLHF-2, eNodeB标识=253904, 小区双工模式=CELL_TDD",B马锦江国际美化塔-HLHF-2,44078,44179,0.998,40946,40956,1,142,0,0.003,1,0,136,38890,0.003,0,0,1335,1338,56,61,32149,32182,0.997,0.998,0.998,0.902,0.998,4390945520,34194162360,456,0.01,28,1,1,0,1334,1338
07/17/2020 00:00:00,B马锦江国际美化塔-HLHF,"eNodeB名称=B马锦江国际美化塔-HLHF, 本地小区标识=0, 小区名称=B马锦江国际美化塔-HLHF-1, eNodeB标识=253904, 小区双工模式=CELL_TDD",B马锦江国际美化塔-HLHF-1,36823,36875,0.999,29643,29651,1,58,0,0.002,1,0,56,27747,0.002,0,0,734,736,0,0,11716,11724,0.997,0.999,0.999,0,0.999,3034336008,30448941152,99,0.003,5,0,0,0,734,736
07/18/2020 00:00:00,B马锦江国际美化塔-HLHF,"eNodeB名称=B马锦江国际美化塔-HLHF, 本地小区标识=2, 小区名称=B马锦江国际美化塔-HLHF-3, eNodeB标识=253904, 小区双工模式=CELL_TDD",B马锦江国际美化塔-HLHF-3,54293,54403,0.998,48877,48892,1,64,0,0.001,0.999,0,61,47074,0.001,0,0,1519,1521,47,51,9772,9783,0.997,0.997,0.998,0.804,0.997,4962764040,37608269624,220,0.004,8,6,2,0,1517,1521
